runname,id,nDCG@0020,D#nDCG@0020,I-rec@0020
FRDC-D-C-5A,0001,0.2734,0.48,0.6667
FRDC-D-C-5A,0002,0.5028,0.7511,1.0
FRDC-D-C-5A,0003,0.0,0.0,0.0
FRDC-D-C-5A,0004,0.0,0.0,0.0
FRDC-D-C-5A,0005,0.0,0.0,0.0
FRDC-D-C-5A,0006,0.0,0.0,0.0
FRDC-D-C-5A,0007,0.0,0.0,0.0
FRDC-D-C-5A,0008,0.0,0.0,0.0
FRDC-D-C-5A,0009,0.0,0.0,0.0
FRDC-D-C-5A,0010,0.5569,0.6408,0.75
FRDC-D-C-5A,0011,0.3978,0.5426,0.6667
FRDC-D-C-5A,0012,0.128,0.321,0.5
FRDC-D-C-5A,0013,0.9096,0.9507,1.0
FRDC-D-C-5A,0014,0.0,0.0,0.0
FRDC-D-C-5A,0015,0.2179,0.265,0.3333
FRDC-D-C-5A,0016,0.0,0.0,0.0
FRDC-D-C-5A,0017,0.3445,0.5126,0.6667
FRDC-D-C-5A,0018,0.0,0.0,0.0
FRDC-D-C-5A,0019,0.0,0.0,0.0
FRDC-D-C-5A,0020,0.0,0.0,0.0
FRDC-D-C-5A,0021,0.6783,0.8317,1.0
FRDC-D-C-5A,0022,0.6115,0.4296,0.25
FRDC-D-C-5A,0023,0.0,0.0,0.0
FRDC-D-C-5A,0024,0.3197,0.6419,1.0
FRDC-D-C-5A,0025,0.0,0.0,0.0
FRDC-D-C-5A,0026,0.693,0.7364,0.8
FRDC-D-C-5A,0027,0.7879,0.8891,1.0
FRDC-D-C-5A,0028,0.4192,0.6921,1.0
FRDC-D-C-5A,0029,0.0,0.0,0.0
FRDC-D-C-5A,0030,0.7264,0.8609,1.0
FRDC-D-C-5A,0031,0.1758,0.3507,0.5
FRDC-D-C-5A,0032,0.4303,0.5285,0.6667
