runname,id,nDCG@0020,D#nDCG@0020,I-rec@0020
THUSAM-D-C-2B,0025,0.1177,0.2293,0.3333
THUSAM-D-C-2B,0026,0.5001,0.5669,0.6364
THUSAM-D-C-2B,0027,0.1925,0.4797,0.75
THUSAM-D-C-2B,0028,0.2018,0.2622,0.3
THUSAM-D-C-2B,0029,0.0327,0.0891,0.1429
THUSAM-D-C-2B,0030,0.2007,0.255,0.3
THUSAM-D-C-2B,0031,0.0,0.0,0.0
THUSAM-D-C-2B,0032,0.2093,0.3028,0.3846
FRDC-D-C-5A,0001,0.2068,0.309,0.4
FRDC-D-C-5A,0002,0.4573,0.6804,0.875
FRDC-D-C-5A,0003,0.0,0.0,0.0
FRDC-D-C-5A,0004,0.0,0.0,0.0
FRDC-D-C-5A,0005,0.0,0.0,0.0
FRDC-D-C-5A,0006,0.0,0.0,0.0
FRDC-D-C-5A,0007,0.0,0.0,0.0
FRDC-D-C-5A,0008,0.0,0.0,0.0
FRDC-D-C-5A,0009,0.0,0.0,0.0
FRDC-D-C-5A,0010,0.507,0.4611,0.4286
FRDC-D-C-5A,0011,0.4044,0.4627,0.5
FRDC-D-C-5A,0012,0.0873,0.1043,0.1111
FRDC-D-C-5A,0013,0.8879,0.9393,1.0
FRDC-D-C-5A,0014,0.0,0.0,0.0
FRDC-D-C-5A,0015,0.2804,0.2432,0.2222
FRDC-D-C-5A,0016,0.0,0.0,0.0
FRDC-D-C-5A,0017,0.368,0.442,0.5
FRDC-D-C-5A,0018,0.0,0.0,0.0
FRDC-D-C-5A,0019,0.0,0.0,0.0
FRDC-D-C-5A,0020,0.0,0.0,0.0
FRDC-D-C-5A,0021,0.3843,0.4384,0.5
FRDC-D-C-5A,0022,0.5588,0.3827,0.2
FRDC-D-C-5A,0023,0.0,0.0,0.0
FRDC-D-C-5A,0024,0.306,0.268,0.25
FRDC-D-C-5A,0025,0.0,0.0,0.0
FRDC-D-C-5A,0026,0.7088,0.6194,0.5455
FRDC-D-C-5A,0027,0.8442,0.9177,1.0
FRDC-D-C-5A,0028,0.3004,0.3997,0.5
FRDC-D-C-5A,0029,0.0,0.0,0.0
FRDC-D-C-5A,0030,0.5316,0.6107,0.7
FRDC-D-C-5A,0031,0.1163,0.1921,0.25
FRDC-D-C-5A,0032,0.4114,0.3093,0.2308
