fine,raw
,0~1,1~2,2~3,3~4,4~5
D#nDCG@20,0.0574544248479,0.296703296703,0.341892829976,0.4,
nDCG@20,0.0430908186359,0.252747252747,0.376082112973,0.4,
I-rec@20,0.0,0.0301222431303,0.193952455151,0.547722557505,


coarse,raw
,0~1,1~2,2~3,3~4,4~5
D#nDCG@20,0.0143090951758,0.318681318681,0.376082112973,0.4,
nDCG@20,0.0143090951758,0.230769230769,0.307703546978,0.4,
I-rec@20,-0.108781685392,-0.140642169282,-0.0299275135631,0.0,


