fine,small
,0~1,1~2,2~3,3~4,4~5
D#nDCG@20,-0.032984962285,0.21568627451,-0.0816496580928,-0.5,-1.0
nDCG@20,-0.0543992674862,0.307692307692,0.210558721903,-0.2,-1.0
I-rec@20,-0.0951733734534,-0.213430458574,-0.293294230043,0.0,-1.0
coarse,small
,0~1,1~2,2~3,3~4,4~5
D#nDCG@20,-0.0889108448949,0.30612244898,0.150970271219,-0.2,-1.0
nDCG@20,-0.0978781390328,0.183673469388,0.0,-1.0,-1.0
I-rec@20,-0.253126898106,-0.399297853125,-0.538333744099,-0.707106781187,-1.0
