6.0,0.0495,0.1223
0.0,0.0914,0.1919
0.0,0.0,0.0
4.0,0.1936,0.1614
-7.0,0.0861,0.0461
-7.0,0.0,0.0
-7.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
4.0,0.025,0.0623
-1.0,0.043,0.056
0.0,0.0,0.0
4.0,0.0453,0.0826
4.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-3.0,-0.0587,-0.0693
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
5.0,0.2119,0.1895
-2.0,0.0203,0.0575
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0897,0.0816
7.0,0.0307,0.0544
2.0,0.1679,0.0975
0.0,0.0,0.0
-2.0,0.1028,0.1901
0.0,0.0,0.0
0.0,0.0,0.0
-1.0,-0.1599,-0.377
6.0,-0.4557,-0.441
6.0,0.4683,0.1212
1.0,0.3595,0.4144
8.0,0.4772,0.4582
8.0,0.5078,0.3107
6.0,0.517,0.2385
1.0,0.3734,0.769
2.0,0.5128,0.3828
3.0,0.2264,0.1674
1.0,0.1147,-0.0462
7.0,0.5634,0.5425
0.0,-0.1724,-0.3415
0.0,0.6894,0.6931
4.0,0.5685,0.4262
6.0,0.575,0.7756
0.0,-0.1673,-0.2003
6.0,0.7367,0.6123
6.0,0.6096,0.6084
6.0,0.8043,0.7179
-5.0,-0.0956,-0.16
2.0,0.3204,0.1455
1.0,0.0,0.0
5.0,0.3997,0.2481
5.0,0.751,0.5322
-2.0,0.0244,-0.1688
1.0,-0.0151,-0.0283
-6.0,-0.1598,-0.0013
6.0,0.8224,0.6584
-1.0,-0.1049,-0.1048
2.0,0.2716,0.2204
6.0,0.2315,0.2735
4.0,-0.1104,-0.2547
-4.0,-0.3643,-0.2491
6.0,0.4683,0.1212
1.0,0.5531,0.5758
-2.0,0.5633,0.5043
2.0,0.5078,0.3107
2.0,0.517,0.2385
6.0,0.3734,0.769
5.0,0.5128,0.3828
3.0,0.2514,0.2297
-5.0,0.1577,0.0098
8.0,0.5634,0.5425
-4.0,-0.1271,-0.2589
-4.0,0.6894,0.6931
8.0,0.5685,0.4262
8.0,0.575,0.7756
-2.0,-0.226,-0.2696
10.0,0.7367,0.6123
10.0,0.6096,0.6084
10.0,0.8043,0.7179
-1.0,0.1163,0.0295
5.0,0.3407,0.203
-2.0,0.0,0.0
11.0,0.3997,0.2481
11.0,0.751,0.5322
-4.0,0.1141,-0.0872
1.0,0.0156,0.0261
-5.0,0.0081,0.0962
9.0,0.8224,0.6584
-2.0,-0.0021,0.0853
6.0,0.2716,0.2204
9.0,0.2315,0.2735
-1.0,0.0803,0.1551
2.0,0.0276,0.0281
-4.0,0.1338,0.0597
1.0,0.5153,0.5942
0.0,0.4937,0.4916
1.0,0.4095,0.2843
2.0,0.517,0.2385
5.0,0.4552,0.872
-3.0,0.1345,0.2955
5.0,0.1937,0.4006
-1.0,0.0117,0.0401
2.0,0.5736,0.5572
3.0,0.3382,0.3598
2.0,0.5989,0.6172
6.0,0.6443,0.6003
2.0,0.5014,0.7203
1.0,0.2866,0.2253
3.0,0.2534,0.2481
-3.0,0.3123,0.3939
1.0,0.6118,0.5613
-1.0,0.2543,0.2265
6.0,0.5658,0.6581
-1.0,0.0,0.0
1.0,0.4933,0.4544
2.0,0.5217,0.4145
-1.0,0.1605,0.1927
5.0,0.6031,0.7225
4.0,0.1271,0.1968
4.0,0.7338,0.6269
2.0,0.3313,0.3809
1.0,0.439,0.3367
0.0,0.2388,0.4771
3.0,-0.2402,-0.5321
5.0,-0.4833,-0.4691
5.0,0.3345,0.0615
6.0,-0.1558,-0.1798
8.0,-0.0165,-0.0334
8.0,0.0983,0.0264
6.0,0.0,0.0
1.0,-0.0818,-0.103
0.0,0.3783,0.0873
-8.0,0.0327,-0.2332
6.0,0.103,-0.0863
10.0,-0.0102,-0.0147
0.0,-0.5106,-0.7013
0.0,0.0905,0.0759
-3.0,-0.0758,-0.1741
6.0,0.0736,0.0553
4.0,-0.4539,-0.4256
4.0,0.4833,0.3642
4.0,0.2973,0.2145
4.0,0.1925,0.1566
-1.0,-0.3499,-0.3865
7.0,-0.2454,-0.5126
0.0,0.0,0.0
8.0,-0.0936,-0.2063
8.0,0.2293,0.1177
-3.0,-0.1361,-0.3615
3.0,-0.6182,-0.7508
-8.0,-0.2869,-0.1981
8.0,0.0886,0.0315
-4.0,-0.4362,-0.4857
3.0,-0.1674,-0.1163
10.0,-0.0073,-0.2036
4.0,-0.1907,-0.4098
7.0,-0.3919,-0.2772
5.0,0.3345,0.0615
-5.0,0.0378,-0.0184
1.0,0.0696,0.0127
0.0,0.0983,0.0264
0.0,0.0,0.0
2.0,-0.0818,-0.103
4.0,0.3783,0.0873
-2.0,0.0577,-0.1709
3.0,0.146,-0.0303
11.0,-0.0102,-0.0147
3.0,-0.4653,-0.6187
3.0,0.0905,0.0759
0.0,-0.0758,-0.1741
0.0,0.0736,0.0553
4.0,-0.5126,-0.4949
10.0,0.4833,0.3642
